OrderID,OrderDate,CustomerID,CustomerName,Product,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Region,State,City
2194,2024-12-20,380,Customer 0380,Keyboard,Electronics,8,1270,15,8636,6426.83,2209.17,South,Tamil Nadu,Chennai
2195,2023-01-27,257,Customer 0257,Desk,Furniture,3,6811,0,20433,15323.64,5109.36,South,Karnataka,Bengaluru
2196,2023-07-25,424,Customer 0424,Chair,Furniture,6,3660,5,20862,17768.94,3093.06,North,Uttar Pradesh,Lucknow
2197,2025-12-05,331,Customer 0331,Notebook,Stationery,2,75,10,135,89.77,45.23,West,Gujarat,Ahmedabad
2198,2023-08-03,168,Customer 0168,Keyboard,Electronics,13,1210,0,15730,14126.09,1603.91,Central,Madhya Pradesh,Bhopal
2199,2023-03-15,375,Customer 0375,Chair,Furniture,5,3651,5,17342.25,12340.2,5002.05,North,Delhi,New Delhi
2200,2025-12-06,488,Customer 0488,Keyboard,Electronics,14,1276,0,17864,13605.57,4258.43,North,Delhi,New Delhi
2201,2025-01-28,439,Customer 0439,Phone,Electronics,15,27064,0,405960,320129.65,85830.35,North,Rajasthan,Jaipur
2202,2023-05-28,368,Customer 0368,Pen,Stationery,8,20,10,144,128.96,15.04,South,Telangana,Hyderabad
2203,2023-06-05,467,Customer 0467,Monitor,Electronics,4,12834,10,46202.4,41456.87,4745.53,Central,Madhya Pradesh,Bhopal
2204,2025-07-11,405,Customer 0405,Desk,Furniture,12,6497,5,74065.8,57382.06,16683.74,North,Uttar Pradesh,Lucknow
2205,2024-09-17,478,Customer 0478,Desk,Furniture,4,7307,5,27766.6,19905.37,7861.23,West,Maharashtra,Mumbai
2206,2025-06-21,167,Customer 0167,Laptop,Electronics,10,45478,0,454780,273261.79,181518.21,West,Gujarat,Ahmedabad
2207,2024-03-14,387,Customer 0387,Keyboard,Electronics,20,1104,5,20976,16157.43,4818.57,East,West Bengal,Kolkata
2208,2024-04-17,118,Customer 0118,Desk,Furniture,11,7478,0,82258,54289.25,27968.75,North,Delhi,New Delhi
2209,2025-02-18,497,Customer 0497,Phone,Electronics,11,26661,15,249280.35,211045.45,38234.9,South,Telangana,Hyderabad
2210,2024-02-24,282,Customer 0282,Phone,Electronics,4,26903,10,96850.8,82221.69,14629.11,North,Uttar Pradesh,Lucknow
2211,2023-09-18,55,Customer 0055,Laptop,Electronics,14,53827,0,753578,469044.81,284533.19,South,Telangana,Hyderabad
2212,2025-06-14,295,Customer 0295,Monitor,Electronics,9,12457,10,100901.7,67463.68,33438.02,South,Telangana,Hyderabad
2213,2023-05-07,21,Customer 0021,Phone,Electronics,20,24132,10,434376,283563.56,150812.44,West,Maharashtra,Mumbai
2214,2024-09-24,87,Customer 0087,Notebook,Stationery,13,87,5,1074.45,667.54,406.91,Central,Madhya Pradesh,Bhopal
2215,2025-12-01,96,Customer 0096,Printer,Electronics,11,15171,5,158536.95,105285.78,53251.17,Central,Madhya Pradesh,Bhopal
2216,2023-04-03,18,Customer 0018,Pen,Stationery,4,18,15,61.2,43.33,17.87,East,West Bengal,Kolkata
2217,2023-10-10,7,Customer 0007,Phone,Electronics,17,25456,10,389476.8,272772.27,116704.53,North,Uttar Pradesh,Lucknow
2218,2023-11-22,257,Customer 0257,Laptop,Electronics,3,45400,0,136200,85330.19,50869.81,South,Telangana,Hyderabad
2219,2024-02-01,238,Customer 0238,Monitor,Electronics,20,12747,5,242193,211238.81,30954.19,South,Karnataka,Bengaluru
2220,2023-01-20,114,Customer 0114,Phone,Electronics,6,25011,0,150066,129281.84,20784.16,North,Delhi,New Delhi
2221,2025-09-24,246,Customer 0246,Monitor,Electronics,19,11790,10,201609,152559.26,49049.74,West,Maharashtra,Mumbai
2222,2024-11-16,118,Customer 0118,Chair,Furniture,3,3236,10,8737.2,7595.35,1141.85,North,Rajasthan,Jaipur
2223,2024-06-22,263,Customer 0263,Phone,Electronics,20,22587,10,406566,247685.82,158880.18,South,Tamil Nadu,Chennai
2224,2024-08-04,269,Customer 0269,Keyboard,Electronics,3,1141,10,3080.7,2465.07,615.63,North,Uttar Pradesh,Lucknow
2225,2024-07-05,402,Customer 0402,Chair,Furniture,18,3595,15,55003.5,46470.6,8532.9,South,Karnataka,Bengaluru
2226,2023-08-20,265,Customer 0265,Keyboard,Electronics,18,1312,10,21254.4,16852.62,4401.78,North,Uttar Pradesh,Lucknow
2227,2024-01-12,496,Customer 0496,Pen,Stationery,2,20,15,34,22.39,11.61,East,West Bengal,Kolkata
2228,2024-08-12,251,Customer 0251,Keyboard,Electronics,16,1122,5,17054.4,10846.67,6207.73,North,Uttar Pradesh,Lucknow
2229,2023-06-04,305,Customer 0305,Notebook,Stationery,9,79,5,675.45,512.17,163.28,North,Delhi,New Delhi
2230,2025-02-25,23,Customer 0023,Desk,Furniture,11,6576,15,61485.6,45054.58,16431.02,North,Delhi,New Delhi
2231,2024-08-22,469,Customer 0469,Printer,Electronics,6,16038,0,96228,58606.33,37621.67,North,Rajasthan,Jaipur
2232,2023-05-29,329,Customer 0329,Chair,Furniture,20,3323,5,63137,50181.29,12955.71,Central,Madhya Pradesh,Bhopal
2233,2025-07-24,301,Customer 0301,Keyboard,Electronics,13,1186,5,14647.1,11478.12,3168.98,South,Karnataka,Bengaluru
2234,2024-03-01,274,Customer 0274,Keyboard,Electronics,5,1276,5,6061,3792.33,2268.67,North,Delhi,New Delhi
2235,2024-03-04,174,Customer 0174,Notebook,Stationery,10,75,0,750,546.53,203.47,South,Karnataka,Bengaluru
2236,2025-06-16,219,Customer 0219,Monitor,Electronics,13,12390,0,161070,120630.64,40439.36,West,Gujarat,Ahmedabad
2237,2024-05-08,470,Customer 0470,Chair,Furniture,15,3294,5,46939.5,39315.87,7623.63,South,Tamil Nadu,Chennai
2238,2023-02-09,237,Customer 0237,Notebook,Stationery,6,74,0,444,284.49,159.51,North,Delhi,New Delhi
2239,2023-07-21,371,Customer 0371,Phone,Electronics,3,26569,10,71736.3,60843.73,10892.57,South,Telangana,
2240,2023-03-19,449,Customer 0449,Phone,Electronics,7,23189,10,146090.7,112426.9,33663.8,West,Gujarat,Ahmedabad
2241,2024-07-15,125,Customer 0125,Desk,Furniture,19,6502,15,105007.3,84641.68,20365.62,South,Tamil Nadu,Chennai
2242,2023-08-31,1,Customer 0001,Keyboard,Electronics,7,1086,5,7221.9,4533.67,2688.23,South,Karnataka,Bengaluru
2243,2024-08-07,78,Customer 0078,Pen,Stationery,5,19,5,90.25,74.14,16.11,Central,Madhya Pradesh,Bhopal
2244,2023-04-28,179,Customer 0179,Keyboard,Electronics,9,1187,15,9080.55,5905.84,3174.71,West,Maharashtra,Mumbai
2245,2024-09-17,246,Customer 0246,Pen,Stationery,15,22,10,297,196.7,100.3,North,Delhi,New Delhi
2246,2025-08-30,300,Customer 0300,Monitor,Electronics,15,12300,0,184500,112581.16,71918.84,West,Gujarat,Ahmedabad
2247,2024-06-09,401,Customer 0401,Printer,Electronics,7,14297,5,95075.05,62883.54,32191.51,Central,Madhya Pradesh,Bhopal
2248,2023-08-06,499,Customer 0499,Phone,Electronics,1,25459,5,24186.05,16631.13,7554.92,South,Telangana,Hyderabad
2249,2025-02-13,286,Customer 0286,Phone,Electronics,2,26923,0,53846,33536.58,20309.42,Central,Madhya Pradesh,Bhopal
2250,2023-01-16,54,Customer 0054,Keyboard,Electronics,4,1142,5,4339.6,3176.59,1163.01,South,Tamil Nadu,Chennai
2251,2024-10-26,178,Customer 0178,Printer,Electronics,2,14903,5,28315.7,17419.49,10896.21,North,Rajasthan,Jaipur
2252,2025-08-02,120,Customer 0120,Pen,Stationery,7,20,0,140,93.15,46.85,North,Uttar Pradesh,Lucknow
2253,2023-11-01,419,Customer 0419,Keyboard,Electronics,3,1138,0,3414,2629.39,784.61,South,Telangana,Hyderabad
2254,2023-11-06,136,Customer 0136,Phone,Electronics,8,25051,0,200408,154933.52,45474.48,East,West Bengal,Kolkata
2255,2024-12-26,344,Customer 0344,Printer,Electronics,9,14833,10,120147.3,97084.87,23062.43,South,Telangana,Hyderabad
2256,2025-10-09,206,Customer 0206,Printer,Electronics,16,15361,0,245776,220347.04,25428.96,North,Delhi,New Delhi
2257,2025-01-15,52,Customer 0052,Desk,Furniture,5,6504,5,30894,27558.27,3335.73,North,Rajasthan,Jaipur
2258,2025-04-09,396,Customer 0396,Desk,Furniture,15,6991,10,94378.5,71708.07,22670.43,North,Uttar Pradesh,Lucknow
2259,2024-06-27,36,Customer 0036,Monitor,Electronics,1,12940,15,10999,6840.77,4158.23,North,Delhi,New Delhi
2260,2023-03-12,209,Customer 0209,Keyboard,Electronics,15,1293,0,19395,15242.64,4152.36,West,Gujarat,Ahmedabad
2261,2025-03-26,292,Customer 0292,Printer,Electronics,2,15121,5,28729.9,19068.17,9661.73,West,Gujarat,Ahmedabad
2262,2023-09-15,204,Customer 0204,Monitor,Electronics,3,12380,5,35283,27096.34,8186.66,West,Gujarat,Ahmedabad
2263,2023-09-02,259,Customer 0259,Notebook,Stationery,7,74,0,518,434.66,83.34,Central,Madhya Pradesh,Bhopal
2264,2024-12-09,410,Customer 0410,Chair,Furniture,12,3808,5,43411.2,34926.42,8484.78,West,Gujarat,Ahmedabad
2265,2024-06-24,239,Customer 0239,Phone,Electronics,15,23795,5,339078.75,225131.75,113947,South,Telangana,Hyderabad
2266,2024-12-16,331,Customer 0331,Monitor,Electronics,9,11361,5,97136.55,70868.54,-26268.01,South,Telangana,Hyderabad
2267,2024-03-18,219,Customer 0219,Notebook,Stationery,1,72,5,68.4,41.99,26.41,Central,Madhya Pradesh,Bhopal
2268,2025-02-03,277,Customer 0277,Notebook,Stationery,8,74,0,592,519.62,72.38,South,Karnataka,Bengaluru
2269,2024-04-10,136,Customer 0136,Pen,Stationery,15,22,10,297,229.47,67.53,West,Gujarat,Ahmedabad
2270,2024-07-02,44,Customer 0044,Pen,Stationery,8,22,15,149.6,101.18,48.42,South,Tamil Nadu,Chennai
2271,2023-04-24,296,Customer 0296,Notebook,Stationery,1,84,15,71.4,63.48,7.92,South,Tamil Nadu,Chennai
2272,2024-11-04,495,Customer 0495,Notebook,Stationery,8,77,10,554.4,425.45,128.95,North,Uttar Pradesh,Lucknow
2273,2025-06-15,171,Customer 0171,Monitor,Electronics,15,12869,15,164079.75,108998.11,55081.64,South,Tamil Nadu,Chennai
2274,2025-06-11,472,Customer 0472,Phone,Electronics,1,22560,15,19176,17229.03,1946.97,North,Uttar Pradesh,Lucknow
2275,2023-11-20,210,,Keyboard,Electronics,8,1160,5,8816,6757.13,2058.87,South,Telangana,Hyderabad
2276,2023-09-21,56,Customer 0056,Notebook,Stationery,11,87,0,957,627.92,329.08,West,Gujarat,Ahmedabad
2277,2023-06-21,489,Customer 0489,Keyboard,Electronics,15,1096,15,13974,11901.05,2072.95,East,West Bengal,Kolkata
2278,2024-01-09,59,Customer 0059,Laptop,Electronics,12,53740,15,548148,359652.44,188495.56,North,Delhi,New Delhi
2279,2025-03-20,413,Customer 0413,Notebook,Stationery,19,81,0,1539,1051.09,487.91,South,Tamil Nadu,Chennai
2280,2025-10-31,136,Customer 0136,Desk,Furniture,11,6959,0,76549,51475.62,25073.38,North,Rajasthan,Jaipur
2281,2024-03-20,142,Customer 0142,Keyboard,Electronics,7,1273,15,7574.35,6708.76,865.59,West,Gujarat,Ahmedabad
2282,2025-09-12,178,Customer 0178,Keyboard,Electronics,19,1290,0,24510,16952.65,7557.35,Central,Madhya Pradesh,Bhopal
2283,2025-04-02,96,Customer 0096,Keyboard,Electronics,13,1080,15,11934,9927.8,2006.2,South,Karnataka,Bengaluru
2284,2023-06-09,459,Customer 0459,Pen,Stationery,9,19,0,171,141.15,29.85,North,Delhi,New Delhi
2285,2023-11-05,375,Customer 0375,Phone,Electronics,16,27275,15,370940,325547.6,45392.4,South,Tamil Nadu,Chennai
2286,2025-02-13,130,Customer 0130,Phone,Electronics,12,27267,15,278123.4,187091.94,91031.46,North,Rajasthan,Jaipur
2287,2023-10-19,239,Customer 0239,Printer,Electronics,7,14548,10,91652.4,56268.25,35384.15,West,Gujarat,Ahmedabad
2288,2025-06-21,485,Customer 0485,Keyboard,Electronics,6,1267,10,6841.8,5569.26,1272.54,South,Tamil Nadu,Chennai
2289,2024-05-07,295,Customer 0295,Desk,Furniture,7,7086,0,49602,38298.19,11303.81,South,Karnataka,Bengaluru
2290,2025-09-24,428,Customer 0428,Phone,Electronics,4,24832,15,84428.8,70819.4,13609.4,North,Rajasthan,Jaipur
2291,2023-07-15,32,Customer 0032,Printer,Electronics,11,14479,5,151305.55,119561.37,31744.18,South,Karnataka,Bengaluru
2292,2023-10-05,331,Customer 0331,Notebook,Stationery,3,80,15,204,125.37,78.63,West,Maharashtra,Mumbai
2293,2025-12-06,54,Customer 0054,Mouse,Electronics,17,602,10,9210.6,6336.31,2874.29,South,Telangana,Hyderabad
2294,2025-01-09,500,Customer 0500,Printer,Electronics,3,14371,15,36646.05,29045.64,7600.41,South,Telangana,Hyderabad
2295,2025-07-09,196,Customer 0196,Mouse,Electronics,12,589,5,6714.6,5194.27,1520.33,North,Delhi,New Delhi
2296,2024-03-25,286,Customer 0286,Notebook,Stationery,12,82,15,836.4,518.12,318.28,North,Uttar Pradesh,Lucknow
2297,2023-08-27,390,Customer 0390,Keyboard,Electronics,2,1116,10,2008.8,1624.17,384.63,South,Tamil Nadu,Chennai
2298,2025-10-04,317,Customer 0317,Notebook,Stationery,5,84,15,357,245.16,111.84,North,Rajasthan,Jaipur
2299,2025-03-19,46,Customer 0046,Mouse,Electronics,7,654,0,4578,3704.13,873.87,South,Karnataka,Bengaluru
2300,2023-02-14,276,Customer 0276,Phone,Electronics,6,23681,10,127877.4,85387.14,42490.26,South,Tamil Nadu,Chennai
2301,2024-09-27,490,Customer 0490,Pen,Stationery,5,20,15,85,58.62,26.38,East,West Bengal,Kolkata
2302,2023-05-30,19,Customer 0019,Keyboard,Electronics,4,1139,0,4556,4069.43,486.57,West,Maharashtra,Mumbai
2303,2023-01-08,102,Customer 0102,Notebook,Stationery,16,83,0,1328,1140.28,187.72,South,Karnataka,Bengaluru
2304,2025-10-17,344,Customer 0344,Laptop,Electronics,6,48775,15,248752.5,223431.48,25321.02,North,Delhi,New Delhi
2305,2024-02-06,362,Customer 0362,Keyboard,Electronics,17,1206,0,20502,16288.97,4213.03,East,West Bengal,Kolkata
2306,2023-11-11,214,Customer 0214,Chair,Furniture,1,3540,10,3186,2371.16,814.84,North,Delhi,New Delhi
2307,2023-05-08,3,Customer 0003,Keyboard,Electronics,11,1276,15,11930.6,8042,3888.6,West,Gujarat,Ahmedabad
2308,2025-11-20,45,Customer 0045,Chair,Furniture,2,3331,10,5995.8,3643.44,2352.36,North,Delhi,New Delhi
2309,2024-06-08,260,Customer 0260,Phone,Electronics,16,26727,5,406250.4,288280.22,117970.18,North,Rajasthan,Jaipur
2310,2024-06-20,355,Customer 0355,Phone,Electronics,18,23668,0,426024,294754.28,131269.72,North,Delhi,New Delhi
2311,2023-10-12,500,Customer 0500,Desk,Furniture,1,7341,5,6973.95,5373.51,1600.44,South,Karnataka,Bengaluru
2312,2023-12-20,108,Customer 0108,Laptop,Electronics,12,54902,5,625882.8,545732.49,80150.31,Central,Madhya Pradesh,Bhopal
2313,2025-01-21,417,Customer 0417,Monitor,Electronics,3,11402,0,34206,22052.27,12153.73,Central,Madhya Pradesh,
2314,2023-01-01,271,Customer 0271,Printer,Electronics,10,13746,5,130587,85674.38,44912.62,South,Karnataka,Bengaluru
2315,2023-07-01,471,Customer 0471,Phone,Electronics,13,23028,10,269427.6,207841.06,61586.54,South,Tamil Nadu,Chennai
2316,2023-08-11,272,Customer 0272,Monitor,Electronics,2,12803,10,23045.4,17358.68,5686.72,South,Tamil Nadu,Chennai
2317,2024-02-09,171,Customer 0171,Keyboard,Electronics,18,1255,5,21460.5,15441.28,6019.22,South,Karnataka,Bengaluru
2318,2023-01-18,289,Customer 0289,Notebook,Stationery,1,88,5,83.6,63.7,19.9,North,Delhi,New Delhi
2319,2023-09-24,457,Customer 0457,Monitor,Electronics,10,11511,0,115110,87894.35,27215.65,North,Delhi,New Delhi
2320,2023-05-29,296,Customer 0296,Mouse,Electronics,16,656,15,8921.6,6862.97,2058.63,East,West Bengal,Kolkata
2321,2024-03-16,400,Customer 0400,Phone,Electronics,1,26307,15,22360.95,13810.02,8550.93,Central,Madhya Pradesh,Bhopal
2322,2024-02-02,456,Customer 0456,Pen,Stationery,8,22,10,158.4,102.9,55.5,West,Maharashtra,Mumbai
2323,2023-04-09,385,Customer 0385,Notebook,Stationery,11,79,0,869,731.82,137.18,Central,Madhya Pradesh,Bhopal
2324,2025-08-11,345,Customer 0345,Mouse,Electronics,1,547,5,519.65,346.93,172.72,West,Maharashtra,Mumbai
2325,2023-05-25,255,Customer 0255,Laptop,Electronics,18,53607,15,820187.1,657096.94,163090.16,North,Uttar Pradesh,Lucknow
2326,2024-01-15,25,Customer 0025,Keyboard,Electronics,8,1169,5,8884.4,7659.05,1225.35,North,Uttar Pradesh,Lucknow
2327,2024-12-28,201,Customer 0201,Laptop,Electronics,9,46118,0,415062,328082.73,86979.27,North,Rajasthan,Jaipur
2328,2023-07-08,178,Customer 0178,Printer,Electronics,2,15555,15,26443.5,18510.3,7933.2,South,Telangana,Hyderabad
2329,2024-04-02,330,Customer 0330,Printer,Electronics,6,15770,10,85158,58993.25,26164.75,South,Tamil Nadu,Chennai
2330,2024-01-04,488,Customer 0488,Monitor,Electronics,15,12742,10,172017,126259.79,45757.21,South,Karnataka,Bengaluru
2331,2023-02-09,270,Customer 0270,Phone,Electronics,12,25964,5,295989.6,235436.43,60553.17,South,Telangana,Hyderabad
2332,2025-03-21,146,Customer 0146,Keyboard,Electronics,18,1180,15,18054,13707.74,4346.26,South,Telangana,Hyderabad
2333,2025-12-05,416,Customer 0416,Phone,Electronics,3,23020,0,69060,43008.64,26051.36,South,Karnataka,Bengaluru
2334,2023-01-01,132,Customer 0132,Pen,Stationery,14,22,10,277.2,244.01,33.19,West,Maharashtra,Mumbai
2335,2025-04-08,86,Customer 0086,Printer,Electronics,12,15703,5,179014.2,109645.07,69369.13,North,Uttar Pradesh,Lucknow
2336,2023-07-27,94,Customer 0094,Mouse,Electronics,9,612,5,5232.6,4695.87,536.73,West,Maharashtra,Mumbai
2337,2025-11-16,423,Customer 0423,Monitor,Electronics,13,11117,10,130068.9,91346.3,38722.6,South,Karnataka,Bengaluru
2338,2025-05-22,253,Customer 0253,Keyboard,Electronics,14,1142,0,15988,14287.75,1700.25,South,Tamil Nadu,Chennai
2339,2024-02-16,246,Customer 0246,Laptop,Electronics,10,54209,10,487881,313055.6,174825.4,South,Telangana,Hyderabad
2340,2025-04-03,457,Customer 0457,Notebook,Stationery,4,78,5,296.4,229.29,67.11,North,Rajasthan,Jaipur
2341,2025-02-07,359,Customer 0359,Phone,Electronics,7,24681,10,155490.3,136332.98,19157.32,Central,Madhya Pradesh,Bhopal
2342,2024-02-05,158,Customer 0158,Laptop,Electronics,19,48317,0,918023,658544.72,259478.28,South,Tamil Nadu,Chennai
2343,2023-11-02,372,Customer 0372,Laptop,Electronics,17,51716,15,747296.2,534738.99,212557.21,North,Uttar Pradesh,Lucknow
2344,2024-11-09,22,Customer 0022,Pen,Stationery,8,21,0,168,148.35,19.65,West,Maharashtra,Mumbai
2345,2024-10-15,307,Customer 0307,Desk,Furniture,12,7117,5,81133.8,53824.63,27309.17,West,Maharashtra,Mumbai
2346,2025-08-09,24,Customer 0024,Keyboard,Electronics,5,1291,5,6132.25,3852.89,2279.36,North,Uttar Pradesh,Lucknow
2347,2024-12-12,463,Customer 0463,Keyboard,Electronics,1,1174,0,1174,718.63,455.37,South,Karnataka,Bengaluru
2348,2024-11-27,71,Customer 0071,Keyboard,Electronics,20,1145,5,21755,19576.77,2178.23,North,Uttar Pradesh,Lucknow
2349,2024-02-04,60,Customer 0060,Notebook,Stationery,3,75,15,191.25,171.13,20.12,North,Delhi,New Delhi
2350,2025-01-17,267,Customer 0267,Pen,Stationery,11,20,5,209,179.8,-29.2,Central,Madhya Pradesh,Bhopal
2351,2024-01-02,121,Customer 0121,Printer,Electronics,2,15945,5,30295.5,19910.04,10385.46,South,Karnataka,Bengaluru
2352,2024-03-20,287,Customer 0287,Chair,Furniture,18,3308,0,59544,51660.6,7883.4,South,Tamil Nadu,Chennai
2353,2023-09-21,449,Customer 0449,Printer,Electronics,14,14261,10,179688.6,108280.47,71408.13,Central,Madhya Pradesh,Bhopal
2354,2023-05-28,391,Customer 0391,Notebook,Stationery,2,86,15,146.2,90.26,55.94,South,Tamil Nadu,Chennai
2355,2025-03-23,209,Customer 0209,Mouse,Electronics,9,644,5,5506.2,3431.9,2074.3,West,Maharashtra,Mumbai
2356,2023-05-13,426,Customer 0426,Notebook,Stationery,15,81,5,1154.25,981.7,172.55,North,Delhi,New Delhi
2357,2024-05-29,104,Customer 0104,Mouse,Electronics,1,561,10,504.9,419.42,85.48,South,Telangana,Hyderabad
2358,2025-11-14,282,Customer 0282,Monitor,Electronics,17,10930,10,167229,106075.86,61153.14,North,Rajasthan,Jaipur
2359,2025-09-27,40,Customer 0040,Keyboard,Electronics,1,1294,10,1164.6,940.28,224.32,West,Maharashtra,Mumbai
2360,2025-05-01,76,Customer 0076,Laptop,Electronics,1,48038,0,48038,32854.21,15183.79,West,Maharashtra,
2361,2023-05-01,262,Customer 0262,Notebook,Stationery,20,81,10,1458,1168.59,289.41,Central,Madhya Pradesh,Bhopal
2362,2025-03-18,472,Customer 0472,Desk,Furniture,5,7431,10,33439.5,25945.79,7493.71,South,Telangana,Hyderabad
2363,2023-12-03,70,Customer 0070,Mouse,Electronics,5,545,5,2588.75,2060.87,527.88,North,Rajasthan,Jaipur
2364,2024-07-07,60,Customer 0060,Chair,Furniture,19,3486,15,56298.9,35264.67,21034.23,South,Tamil Nadu,Chennai
2365,2024-10-02,290,Customer 0290,Laptop,Electronics,4,45887,0,183548,129770.14,53777.86,West,Maharashtra,Mumbai
2366,2023-08-10,399,Customer 0399,Mouse,Electronics,2,600,15,1020,678.27,341.73,South,Karnataka,Bengaluru
2367,2023-08-04,290,Customer 0290,Keyboard,Electronics,16,1154,5,17540.8,15432.58,2108.22,West,Gujarat,Ahmedabad
2368,2025-09-15,246,Customer 0246,Phone,Electronics,14,25022,10,315277.2,282018.12,33259.08,West,Gujarat,Ahmedabad
2369,2025-04-23,169,Customer 0169,Phone,Electronics,9,24469,15,187187.85,131723.32,55464.53,Central,Madhya Pradesh,Bhopal
2370,2025-03-17,298,Customer 0298,Desk,Furniture,3,6393,10,17261.1,14609.34,2651.76,South,Tamil Nadu,Chennai
2371,2025-09-24,305,Customer 0305,Chair,Furniture,19,3620,10,61902,40400.48,21501.52,South,Tamil Nadu,Chennai
2372,2025-08-31,225,Customer 0225,Laptop,Electronics,18,48588,10,787125.6,478786.15,308339.45,South,Tamil Nadu,Chennai
2373,2023-01-25,410,Customer 0410,Keyboard,Electronics,7,1187,5,7893.55,5836.39,2057.16,East,West Bengal,Kolkata
2374,2024-11-03,393,Customer 0393,Laptop,Electronics,13,53872,0,700336,505863.66,194472.34,South,Tamil Nadu,Chennai
2375,2024-07-06,360,Customer 0360,Desk,Furniture,9,6611,15,50574.15,43900.86,6673.29,South,Telangana,Hyderabad
2376,2023-04-10,90,Customer 0090,Notebook,Stationery,5,80,15,340,213.32,126.68,Central,Madhya Pradesh,Bhopal
2377,2025-02-26,37,Customer 0037,Phone,Electronics,11,25614,0,281754,231732.7,50021.3,West,Gujarat,Ahmedabad
2378,2025-09-08,62,Customer 0062,Chair,Furniture,14,3524,0,49336,34860.56,14475.44,Central,Madhya Pradesh,Bhopal
2379,2023-09-03,36,Customer 0036,Printer,Electronics,5,15281,5,72584.75,47667.05,24917.7,West,Gujarat,Ahmedabad
2380,2024-07-16,178,Customer 0178,Notebook,Stationery,9,84,5,718.2,529.97,188.23,West,Maharashtra,Mumbai
2381,2025-10-13,447,Customer 0447,Notebook,Stationery,10,80,15,680,583.47,96.53,East,West Bengal,Kolkata
2382,2024-10-19,138,Customer 0138,Pen,Stationery,17,19,0,323,241.83,81.17,South,Telangana,Hyderabad
2383,2023-05-09,456,Customer 0456,Monitor,Electronics,8,11476,0,91808,67194.42,24613.58,North,Delhi,New Delhi
2384,2023-07-20,33,Customer 0033,Notebook,Stationery,3,73,5,208.05,133.24,74.81,West,Maharashtra,Mumbai
2385,2023-03-30,86,Customer 0086,Pen,Stationery,13,18,10,210.6,138.23,72.37,West,Gujarat,Ahmedabad
2386,2023-08-14,342,Customer 0342,Monitor,Electronics,17,11797,0,200549,158864.15,41684.85,North,Delhi,New Delhi
2387,2023-01-06,380,Customer 0380,Chair,Furniture,15,3786,10,51111,32074.02,19036.98,North,Delhi,New Delhi
2388,2025-06-10,465,Customer 0465,Keyboard,Electronics,13,1096,15,12110.8,7700.89,-4409.91,West,Maharashtra,Mumbai
2389,2024-12-12,361,Customer 0361,Notebook,Stationery,14,74,5,984.2,727.36,256.84,West,Gujarat,Ahmedabad
2390,2025-01-06,123,Customer 0123,Phone,Electronics,1,24449,15,20781.65,16691.4,4090.25,North,Delhi,New Delhi
2391,2025-06-02,396,Customer 0396,Mouse,Electronics,16,560,0,8960,6453.59,2506.41,Central,Madhya Pradesh,Bhopal
2392,2024-05-15,173,Customer 0173,Laptop,Electronics,16,54507,5,828506.4,664758.91,163747.49,West,Gujarat,Ahmedabad
2393,2024-12-13,352,Customer 0352,Desk,Furniture,1,7206,15,6125.1,4344.91,1780.19,South,Karnataka,Bengaluru
2394,2023-09-18,125,Customer 0125,Notebook,Stationery,13,86,10,1006.2,833.92,172.28,West,Maharashtra,Mumbai
2395,2025-03-04,316,Customer 0316,Notebook,Stationery,12,83,0,996,729.53,266.47,Central,Madhya Pradesh,Bhopal
2396,2024-05-04,311,Customer 0311,Mouse,Electronics,18,632,15,9669.6,7129.68,2539.92,North,Uttar Pradesh,Lucknow
2397,2023-09-03,269,Customer 0269,Mouse,Electronics,7,571,15,3397.45,2076.03,1321.42,West,Maharashtra,Mumbai
2398,2023-06-07,500,Customer 0500,Mouse,Electronics,16,546,15,7425.6,5468.44,1957.16,North,Rajasthan,Jaipur
2399,2023-09-10,453,Customer 0453,Pen,Stationery,8,18,0,144,88.25,55.75,South,Tamil Nadu,Chennai
2400,2023-06-08,207,Customer 0207,Pen,Stationery,12,21,10,226.8,173.02,53.78,North,Delhi,New Delhi
2401,2023-06-26,480,Customer 0480,Keyboard,Electronics,17,1226,0,20842,16529,4313,South,Tamil Nadu,Chennai
2402,2023-02-02,240,Customer 0240,Printer,Electronics,2,16147,15,27449.9,23710.35,3739.55,South,Telangana,Hyderabad
2403,2025-06-16,378,Customer 0378,Laptop,Electronics,19,49148,0,933812,804623.18,129188.82,South,Karnataka,Bengaluru
2404,2025-02-12,113,Customer 0113,Pen,Stationery,16,22,10,316.8,219.64,97.16,North,Uttar Pradesh,Lucknow
2405,2023-01-06,395,Customer 0395,Chair,Furniture,20,3491,5,66329,47296.46,19032.54,North,Rajasthan,Jaipur
2406,2025-06-26,217,Customer 0217,Mouse,Electronics,4,640,10,2304,1526.82,777.18,South,Karnataka,Bengaluru
2407,2024-02-18,230,Customer 0230,Desk,Furniture,3,7541,0,22623,17540,5083,South,Tamil Nadu,Chennai
2408,2024-05-31,47,Customer 0047,Notebook,Stationery,11,79,0,869,527.63,341.37,North,Delhi,New Delhi
2409,2025-09-18,301,Customer 0301,Laptop,Electronics,20,52902,10,952236,834849.17,117386.83,North,Delhi,New Delhi
2410,2024-09-23,331,Customer 0331,Desk,Furniture,13,6840,10,80028,57740.78,22287.22,North,Rajasthan,Jaipur
